instruction;input;output;prediction
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Peux-tu m'expliquer comment se calculent les coordonnées dans un système de référence en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Peux-tu m'expliquer comment se calculent les coordonnées dans un système de référence en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quels sont les principes fondamentaux des oscillateurs harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quels sont les principes fondamentaux des oscillateurs harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment peut-on représenter les coordonnées dans un système de référence en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment peut-on représenter les coordonnées dans un système de référence en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quels sont les exemples d'oscillateurs harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quels sont les exemples d'oscillateurs harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la période d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Qu'est-ce que la période d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la fréquence d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la fréquence d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quels sont les types de mouvement possibles pour un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quels sont les types de mouvement possibles pour un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la position d'un objet en mouvement à coordonnées rectangulaires en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment calculer la position d'un objet en mouvement à coordonnées rectangulaires en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les formules pour calculer la vitesse en coordonnées polaires en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les formules pour calculer la vitesse en coordonnées polaires en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la période d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Qu'est-ce que la période d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la fréquence d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la fréquence d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les caractéristiques des oscillateurs harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quelles sont les caractéristiques des oscillateurs harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre un problème d'oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment résoudre un problème d'oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les applications des oscillateurs harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quelles sont les applications des oscillateurs harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées polaires d'un point donné en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées polaires d'un point donné en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la vitesse angulaire d'un oscillateur harmonique en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la vitesse angulaire d'un oscillateur harmonique en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les coordonnées cartésiennes d'un point donné en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les coordonnées cartésiennes d'un point donné en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un pendule simple en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un pendule simple en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la période d'oscillation en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Qu'est-ce que la période d'oscillation en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la fréquence des oscillations harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la fréquence des oscillations harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les caractéristiques des oscillations harmoniques en physique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Quelles sont les caractéristiques des oscillations harmoniques en physique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Peux-tu m'expliquer le concept de système de coordonnées en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Peux-tu m'expliquer le concept de système de coordonnées en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les différentes représentations des coordonnées en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les différentes représentations des coordonnées en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la période d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la période d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que les coordonnées cartésiennes en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Qu'est-ce que les coordonnées cartésiennes en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la fréquence d'un oscillateur harmonique ?;"{""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}";"""Comment calculer la fréquence d'un oscillateur harmonique ? ->: {""subject"": ""physics"", ""topic"": ""harmonic-oscillators""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelles sont les différentes formes de coordonnées utilisées en physique ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Quelles sont les différentes formes de coordonnées utilisées en physique ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la position d'un objet en utilisant les coordonnées polaires ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment calculer la position d'un objet en utilisant les coordonnées polaires ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment décrire le mouvement d'un objet sur un plan cartésien ?;"{""subject"": ""physics"", ""topic"": ""coordinates""}";"""Comment décrire le mouvement d'un objet sur un plan cartésien ? ->: {""subject"": ""physics"", ""topic"": ""coordinates""}"""
